SDS 2.3 RQ Results	1.2
Filename	114A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-27064-A
Run DateTime	Sun May 24 15:57:57 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
114	Analyzed	hsa-miR-216a-4395331	B04-27064-A	Target	40.000	20.289				false	0/1	false				
115	Analyzed	hsa-miR-216b-4395437	B04-27064-A	Target	40.000	20.289				false	0/1	false				
116	Analyzed	hsa-miR-217-4395448	B04-27064-A	Target	40.000	20.289				false	0/1	false				
117	Analyzed	hsa-miR-218-4373081	B04-27064-A	Target	29.731	10.020		0.000	1.000	false	0/1	false				
118	Analyzed	hsa-miR-219-1-3p-4395206	B04-27064-A	Target	40.000	20.289				false	0/1	false				
119	Analyzed	hsa-miR-219-2-3p-4395501	B04-27064-A	Target	40.000	20.289				false	0/1	false				
120	Analyzed	hsa-miR-219-5p-4373080	B04-27064-A	Target	40.000	20.289				false	0/1	false				
121	Analyzed	hsa-miR-22-4373079	B04-27064-A	Target	37.200	17.489		0.000	1.000	false	0/1	false				
122	Analyzed	hsa-miR-220-4373078	B04-27064-A	Target	40.000	20.289				false	0/1	false				
123	Analyzed	hsa-miR-220b-4395317	B04-27064-A	Target	40.000	20.289				false	0/1	false				
124	Analyzed	hsa-miR-220c-4395322	B04-27064-A	Target	40.000	20.289				false	0/1	false				
125	Analyzed	hsa-miR-221-4373077	B04-27064-A	Target	32.525	12.814		0.000	1.000	false	0/1	false				
126	Analyzed	hsa-miR-222-4395387	B04-27064-A	Target	25.330	5.619		0.000	1.000	false	0/1	false				
127	Analyzed	hsa-miR-223-4395406	B04-27064-A	Target	23.998	4.287		0.000	1.000	false	0/1	false				
128	Analyzed	hsa-miR-224-4395210	B04-27064-A	Target	29.337	9.626		0.000	1.000	false	0/1	false				
129	Analyzed	hsa-miR-23a-4373074	B04-27064-A	Target	32.985	13.274		0.000	1.000	false	0/1	false				
130	Analyzed	hsa-miR-23b-4373073	B04-27064-A	Target	32.031	12.320		0.000	1.000	false	0/1	false				
131	Analyzed	hsa-miR-24-4373072	B04-27064-A	Target	23.113	3.402		0.000	1.000	false	0/1	false				
132	Analyzed	hsa-miR-25-4373071	B04-27064-A	Target	27.087	7.376		0.000	1.000	false	0/1	false				
133	Analyzed	hsa-miR-26a-4395166	B04-27064-A	Target	24.355	4.644		0.000	1.000	false	0/1	false				
134	Analyzed	hsa-miR-26b-4395167	B04-27064-A	Target	26.217	6.507		0.000	1.000	false	0/1	false				
135	Analyzed	hsa-miR-27a-4373287	B04-27064-A	Target	27.515	7.804		0.000	1.000	false	0/1	false				
136	Analyzed	hsa-miR-27b-4373068	B04-27064-A	Target	29.573	9.862		0.000	1.000	false	0/1	false				
137	Analyzed	hsa-miR-28-3p-4395557	B04-27064-A	Target	27.337	7.626		0.000	1.000	false	0/1	false				
138	Analyzed	hsa-miR-28-5p-4373067	B04-27064-A	Target	28.582	8.872		0.000	1.000	false	0/1	false				
139	Analyzed	hsa-miR-296-3p-4395212	B04-27064-A	Target	40.000	20.289				false	0/1	false				
140	Analyzed	hsa-miR-296-5p-4373066	B04-27064-A	Target	35.703	15.992		0.000	1.000	false	0/1	false				
141	Analyzed	hsa-miR-298-4395301	B04-27064-A	Target	40.000	20.289				false	0/1	false				
142	Analyzed	hsa-miR-299-3p-4373189	B04-27064-A	Target	40.000	20.289				false	0/1	false				
143	Analyzed	hsa-miR-299-5p-4373188	B04-27064-A	Target	40.000	20.289				false	0/1	false				
144	Analyzed	hsa-miR-29a-4395223	B04-27064-A	Target	24.707	4.996		0.000	1.000	false	0/1	false				
145	Analyzed	hsa-miR-29b-4373288	B04-27064-A	Target	31.087	11.376		0.000	1.000	false	0/1	false				
146	Analyzed	hsa-miR-29c-4395171	B04-27064-A	Target	28.521	8.811		0.000	1.000	false	0/1	false				
147	Analyzed	hsa-miR-301a-4373064	B04-27064-A	Target	28.117	8.406		0.000	1.000	false	0/1	false				
148	Analyzed	hsa-miR-301b-4395503	B04-27064-A	Target	31.027	11.316		0.000	1.000	false	0/1	false				
149	Analyzed	hsa-miR-302a-4378070	B04-27064-A	Target	40.000	20.289				false	0/1	false				
150	Analyzed	hsa-miR-302b-4378071	B04-27064-A	Target	40.000	20.289				false	0/1	false				
151	Analyzed	hsa-miR-302c-4378072	B04-27064-A	Target	40.000	20.289				false	0/1	false				
152	Analyzed	hsa-miR-30b-4373290	B04-27064-A	Target	23.815	4.104		0.000	1.000	false	0/1	false				
153	Analyzed	hsa-miR-30c-4373060	B04-27064-A	Target	24.238	4.527		0.000	1.000	false	0/1	false				
154	Analyzed	hsa-miR-31-4395390	B04-27064-A	Target	26.961	7.250		0.000	1.000	false	0/1	false				
155	Analyzed	hsa-miR-32-4395220	B04-27064-A	Target	34.731	15.020		0.000	1.000	false	0/1	false				
156	Analyzed	hsa-miR-320-4395388	B04-27064-A	Target	25.595	5.884		0.000	1.000	false	0/1	false				
157	Analyzed	hsa-miR-323-3p-4395338	B04-27064-A	Target	33.498	13.787		0.000	1.000	false	0/1	false				
158	Analyzed	hsa-miR-324-3p-4395272	B04-27064-A	Target	30.000	10.290		0.000	1.000	false	0/1	false				
159	Analyzed	hsa-miR-324-5p-4373052	B04-27064-A	Target	29.522	9.811		0.000	1.000	false	0/1	false				
160	Analyzed	hsa-miR-325-4373051	B04-27064-A	Target	40.000	20.289				false	0/1	false				
161	Analyzed	hsa-miR-326-4373050	B04-27064-A	Target	40.000	20.289				false	0/1	false				
162	Analyzed	hsa-miR-328-4373049	B04-27064-A	Target	30.370	10.659		0.000	1.000	false	0/1	false				
163	Analyzed	hsa-miR-329-4373191	B04-27064-A	Target	40.000	20.289				false	0/1	false				
164	Analyzed	hsa-miR-330-3p-4373047	B04-27064-A	Target	35.612	15.901		0.000	1.000	false	0/1	false				
165	Analyzed	hsa-miR-330-5p-4395341	B04-27064-A	Target	40.000	20.289				false	0/1	false				
166	Analyzed	hsa-miR-331-3p-4373046	B04-27064-A	Target	26.116	6.405		0.000	1.000	false	0/1	false				
167	Analyzed	hsa-miR-331-5p-4395344	B04-27064-A	Target	34.942	15.232		0.000	1.000	false	0/1	false				
168	Analyzed	hsa-miR-335-4373045	B04-27064-A	Target	29.480	9.769		0.000	1.000	false	0/1	false				
169	Analyzed	hsa-miR-337-5p-4395267	B04-27064-A	Target	36.874	17.164		0.000	1.000	false	0/1	false				
170	Analyzed	hsa-miR-338-3p-4395363	B04-27064-A	Target	37.382	17.671		0.000	1.000	false	0/1	false				
171	Analyzed	hsa-miR-339-3p-4395295	B04-27064-A	Target	30.024	10.313		0.000	1.000	false	0/1	false				
172	Analyzed	hsa-miR-339-5p-4395368	B04-27064-A	Target	32.277	12.566		0.000	1.000	false	0/1	false				
173	Analyzed	hsa-miR-33b-4395196	B04-27064-A	Target	37.742	18.031		0.000	1.000	false	0/1	false				
174	Analyzed	hsa-miR-340-4395369	B04-27064-A	Target	29.008	9.297		0.000	1.000	false	0/1	false				
175	Analyzed	hsa-miR-342-3p-4395371	B04-27064-A	Target	26.621	6.910		0.000	1.000	false	0/1	false				
176	Analyzed	hsa-miR-342-5p-4395258	B04-27064-A	Target	40.000	20.289				false	0/1	false				
177	Analyzed	hsa-miR-345-4395297	B04-27064-A	Target	27.295	7.584		0.000	1.000	false	0/1	false				
178	Analyzed	hsa-miR-346-4373038	B04-27064-A	Target	40.000	20.289				false	0/1	false				
179	Analyzed	hsa-miR-34a-4395168	B04-27064-A	Target	26.438	6.727		0.000	1.000	false	0/1	false				
180	Analyzed	hsa-miR-34c-5p-4373036	B04-27064-A	Target	37.715	18.005		0.000	1.000	false	0/1	false				
181	Analyzed	hsa-miR-361-5p-4373035	B04-27064-A	Target	30.599	10.888		0.000	1.000	false	0/1	false				
182	Analyzed	hsa-miR-362-3p-4395228	B04-27064-A	Target	35.388	15.677		0.000	1.000	false	0/1	false				
183	Analyzed	hsa-miR-362-5p-4378092	B04-27064-A	Target	29.941	10.231		0.000	1.000	false	0/1	false				
184	Analyzed	hsa-miR-363-4378090	B04-27064-A	Target	33.862	14.151		0.000	1.000	false	0/1	false				
185	Analyzed	hsa-miR-365-4373194	B04-27064-A	Target	27.205	7.494		0.000	1.000	false	0/1	false				
186	Analyzed	hsa-miR-367-4373034	B04-27064-A	Target	40.000	20.289				false	0/1	false				
187	Analyzed	hsa-miR-369-3p-4373032	B04-27064-A	Target	40.000	20.289				false	0/1	false				
188	Analyzed	hsa-miR-369-5p-4373195	B04-27064-A	Target	40.000	20.289				false	0/1	false				
189	Analyzed	hsa-miR-370-4395386	B04-27064-A	Target	40.000	20.289				false	0/1	false				
190	Analyzed	hsa-miR-371-3p-4395235	B04-27064-A	Target	40.000	20.289				false	0/1	false				
191	Analyzed	hsa-miR-372-4373029	B04-27064-A	Target	40.000	20.289				false	0/1	false				
192	Analyzed	hsa-miR-373-4378073	B04-27064-A	Target	40.000	20.289				false	0/1	false				
193	Analyzed	hsa-miR-374a-4373028	B04-27064-A	Target	28.396	8.685		0.000	1.000	false	0/1	false				
194	Analyzed	hsa-miR-374b-4381045	B04-27064-A	Target	25.831	6.120		0.000	1.000	false	0/1	false				
195	Analyzed	hsa-miR-375-4373027	B04-27064-A	Target	22.274	2.563		0.000	1.000	false	0/1	false				
196	Analyzed	hsa-miR-376a-4373026	B04-27064-A	Target	33.863	14.153		0.000	1.000	false	0/1	false				
197	Analyzed	hsa-miR-376b-4373196	B04-27064-A	Target	40.000	20.289				false	0/1	false				
198	Analyzed	hsa-miR-376c-4395233	B04-27064-A	Target	32.359	12.649		0.000	1.000	false	0/1	false				
199	Analyzed	hsa-miR-377-4373025	B04-27064-A	Target	40.000	20.289				false	0/1	false				
200	Analyzed	hsa-miR-379-4373349	B04-27064-A	Target	32.842	13.131		0.000	1.000	false	0/1	false				
201	Analyzed	hsa-miR-380-4373022	B04-27064-A	Target	40.000	20.289				false	0/1	false				
202	Analyzed	hsa-miR-381-4373020	B04-27064-A	Target	35.962	16.251		0.000	1.000	false	0/1	false				
203	Analyzed	hsa-miR-382-4373019	B04-27064-A	Target	40.000	20.289				false	0/1	false				
204	Analyzed	hsa-miR-383-4373018	B04-27064-A	Target	40.000	20.289				false	0/1	false				
205	Analyzed	hsa-miR-384-4373017	B04-27064-A	Target	40.000	20.289				false	0/1	false				
206	Analyzed	hsa-miR-409-5p-4395442	B04-27064-A	Target	40.000	20.289				false	0/1	false				
207	Analyzed	hsa-miR-410-4378093	B04-27064-A	Target	35.267	15.556		0.000	1.000	false	0/1	false				
208	Analyzed	hsa-miR-411-4381013	B04-27064-A	Target	34.812	15.101		0.000	1.000	false	0/1	false				
209	Analyzed	hsa-miR-412-4373199	B04-27064-A	Target	40.000	20.289				false	0/1	false				
210	Analyzed	hsa-miR-422a-4395408	B04-27064-A	Target	30.770	11.059		0.000	1.000	false	0/1	false				
211	Analyzed	hsa-miR-423-5p-4395451	B04-27064-A	Target	34.511	14.800		0.000	1.000	false	0/1	false				
212	Analyzed	hsa-miR-424-4373201	B04-27064-A	Target	35.299	15.589		0.000	1.000	false	0/1	false				
213	Analyzed	hsa-miR-425-4380926	B04-27064-A	Target	26.943	7.232		0.000	1.000	false	0/1	false				
214	Analyzed	hsa-miR-429-4373203	B04-27064-A	Target	26.331	6.620		0.000	1.000	false	0/1	false				
215	Analyzed	hsa-miR-431-4395173	B04-27064-A	Target	40.000	20.289				false	0/1	false				
216	Analyzed	hsa-miR-433-4373205	B04-27064-A	Target	40.000	20.289				false	0/1	false				
217	Analyzed	hsa-miR-448-4373206	B04-27064-A	Target	40.000	20.289				false	0/1	false				
218	Analyzed	hsa-miR-449a-4373207	B04-27064-A	Target	32.087	12.376		0.000	1.000	false	0/1	false				
219	Analyzed	hsa-miR-449b-4381011	B04-27064-A	Target	33.297	13.586		0.000	1.000	false	0/1	false				
220	Analyzed	hsa-miR-450a-4395414	B04-27064-A	Target	34.639	14.928		0.000	1.000	false	0/1	false				
221	Analyzed	hsa-miR-450b-3p-4395319	B04-27064-A	Target	40.000	20.289				false	0/1	false				
222	Analyzed	hsa-miR-450b-5p-4395318	B04-27064-A	Target	33.168	13.457		0.000	1.000	false	0/1	false				
223	Analyzed	hsa-miR-451-4373360	B04-27064-A	Target	30.509	10.798		0.000	1.000	false	0/1	false				
224	Analyzed	hsa-miR-452-4395440	B04-27064-A	Target	32.928	13.217		0.000	1.000	false	0/1	false				
225	Analyzed	hsa-miR-453-4395429	B04-27064-A	Target	40.000	20.289				false	0/1	false				
226	Analyzed	hsa-miR-454-4395434	B04-27064-A	Target	25.283	5.572		0.000	1.000	false	0/1	false				
227	Analyzed	hsa-miR-455-3p-4395355	B04-27064-A	Target	34.464	14.753		0.000	1.000	false	0/1	false				
228	Analyzed	hsa-miR-455-5p-4378098	B04-27064-A	Target	33.201	13.490		0.000	1.000	false	0/1	false				
229	Analyzed	hsa-miR-483-5p-4395449	B04-27064-A	Target	32.993	13.282		0.000	1.000	false	0/1	false				
230	Analyzed	hsa-miR-484-4381032	B04-27064-A	Target	24.964	5.253		0.000	1.000	false	0/1	false				
231	Analyzed	hsa-miR-485-3p-4378095	B04-27064-A	Target	33.437	13.726		0.000	1.000	false	0/1	false				
232	Analyzed	hsa-miR-485-5p-4373212	B04-27064-A	Target	40.000	20.289				false	0/1	false				
233	Analyzed	hsa-miR-486-3p-4395204	B04-27064-A	Target	31.687	11.976		0.000	1.000	false	0/1	false				
234	Analyzed	hsa-miR-486-5p-4378096	B04-27064-A	Target	29.071	9.360		0.000	1.000	false	0/1	false				
235	Analyzed	hsa-miR-487a-4378097	B04-27064-A	Target	36.053	16.342		0.000	1.000	false	0/1	false				
236	Analyzed	hsa-miR-487b-4378102	B04-27064-A	Target	36.509	16.798		0.000	1.000	false	0/1	false				
