SDS 2.3 RQ Results	1.2
Filename	119A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-7144-A
Run DateTime	Wed May 27 13:58:26 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
97	Analyzed	hsa-miR-200a-4378069	B06-7144-A	Target	26.821	6.892		0.000	1.000	false	0/1	false				
98	Analyzed	hsa-miR-200b-4395362	B06-7144-A	Target	24.518	4.589		0.000	1.000	false	0/1	false				
99	Analyzed	hsa-miR-200c-4395411	B06-7144-A	Target	22.402	2.473		0.000	1.000	false	0/1	false				
100	Analyzed	hsa-miR-202-4395474	B06-7144-A	Target	34.430	14.501		0.000	1.000	false	0/1	false				
101	Analyzed	hsa-miR-203-4373095	B06-7144-A	Target	24.920	4.991		0.000	1.000	false	0/1	false				
102	Analyzed	hsa-miR-204-4373094	B06-7144-A	Target	32.143	12.214		0.000	1.000	false	0/1	false				
103	Analyzed	hsa-miR-205-4373093	B06-7144-A	Target	40.000	20.071				false	0/1	false				
104	Analyzed	hsa-miR-208-4373091	B06-7144-A	Target	40.000	20.071				false	0/1	false				
105	Analyzed	hsa-miR-208b-4395401	B06-7144-A	Target	40.000	20.071				false	0/1	false				
106	Analyzed	hsa-miR-20a-4373286	B06-7144-A	Target	24.078	4.149		0.000	1.000	false	0/1	false				
107	Analyzed	hsa-miR-20b-4373263	B06-7144-A	Target	30.506	10.577		0.000	1.000	false	0/1	false				
108	Analyzed	hsa-miR-21-4373090	B06-7144-A	Target	22.670	2.741		0.000	1.000	false	0/1	false				
109	Analyzed	hsa-miR-210-4373089	B06-7144-A	Target	28.703	8.774		0.000	1.000	false	0/1	false				
110	Analyzed	hsa-miR-211-4373088	B06-7144-A	Target	40.000	20.071				false	0/1	false				
111	Analyzed	hsa-miR-212-4373087	B06-7144-A	Target	30.870	10.941		0.000	1.000	false	0/1	false				
112	Analyzed	hsa-miR-214-4395417	B06-7144-A	Target	28.398	8.469		0.000	1.000	false	0/1	false				
113	Analyzed	hsa-miR-215-4373084	B06-7144-A	Target	40.000	20.071				false	0/1	false				
