SDS 2.3 RQ Results	1.2
Filename	126A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-13587-A
Run DateTime	Tue Jun 02 08:07:03 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
157	Analyzed	hsa-miR-323-3p-4395338	B04-13587-A	Target	32.522	12.073		0.000	1.000	false	0/1	false				
158	Analyzed	hsa-miR-324-3p-4395272	B04-13587-A	Target	29.713	9.264		0.000	1.000	false	0/1	false				
159	Analyzed	hsa-miR-324-5p-4373052	B04-13587-A	Target	29.650	9.202		0.000	1.000	false	0/1	false				
160	Analyzed	hsa-miR-325-4373051	B04-13587-A	Target	40.000	19.551				false	0/1	false				
161	Analyzed	hsa-miR-326-4373050	B04-13587-A	Target	40.000	19.551				false	0/1	false				
162	Analyzed	hsa-miR-328-4373049	B04-13587-A	Target	28.780	8.331		0.000	1.000	false	0/1	false				
163	Analyzed	hsa-miR-329-4373191	B04-13587-A	Target	40.000	19.551				false	0/1	false				
164	Analyzed	hsa-miR-330-3p-4373047	B04-13587-A	Target	34.847	14.398		0.000	1.000	false	0/1	false				
165	Analyzed	hsa-miR-330-5p-4395341	B04-13587-A	Target	40.000	19.551				false	0/1	false				
166	Analyzed	hsa-miR-331-3p-4373046	B04-13587-A	Target	26.232	5.784		0.000	1.000	false	0/1	false				
167	Analyzed	hsa-miR-331-5p-4395344	B04-13587-A	Target	38.534	18.085		0.000	1.000	false	0/1	false				
168	Analyzed	hsa-miR-335-4373045	B04-13587-A	Target	30.823	10.374		0.000	1.000	false	0/1	false				
169	Analyzed	hsa-miR-337-5p-4395267	B04-13587-A	Target	32.928	12.479		0.000	1.000	false	0/1	false				
170	Analyzed	hsa-miR-338-3p-4395363	B04-13587-A	Target	34.862	14.413		0.000	1.000	false	0/1	false				
171	Analyzed	hsa-miR-339-3p-4395295	B04-13587-A	Target	30.223	9.774		0.000	1.000	false	0/1	false				
172	Analyzed	hsa-miR-339-5p-4395368	B04-13587-A	Target	32.042	11.593		0.000	1.000	false	0/1	false				
173	Analyzed	hsa-miR-33b-4395196	B04-13587-A	Target	36.132	15.683		0.000	1.000	false	0/1	false				
174	Analyzed	hsa-miR-340-4395369	B04-13587-A	Target	29.770	9.321		0.000	1.000	false	0/1	false				
175	Analyzed	hsa-miR-342-3p-4395371	B04-13587-A	Target	25.769	5.320		0.000	1.000	false	0/1	false				
176	Analyzed	hsa-miR-342-5p-4395258	B04-13587-A	Target	40.000	19.551				false	0/1	false				
177	Analyzed	hsa-miR-345-4395297	B04-13587-A	Target	27.826	7.377		0.000	1.000	false	0/1	false				
178	Analyzed	hsa-miR-346-4373038	B04-13587-A	Target	40.000	19.551				false	0/1	false				
179	Analyzed	hsa-miR-34a-4395168	B04-13587-A	Target	25.525	5.076		0.000	1.000	false	0/1	false				
180	Analyzed	hsa-miR-34c-5p-4373036	B04-13587-A	Target	33.095	12.647		0.000	1.000	false	0/1	false				
181	Analyzed	hsa-miR-361-5p-4373035	B04-13587-A	Target	31.383	10.935		0.000	1.000	false	0/1	false				
182	Analyzed	hsa-miR-362-3p-4395228	B04-13587-A	Target	34.956	14.508		0.000	1.000	false	0/1	false				
183	Analyzed	hsa-miR-362-5p-4378092	B04-13587-A	Target	30.279	9.830		0.000	1.000	false	0/1	false				
184	Analyzed	hsa-miR-363-4378090	B04-13587-A	Target	34.742	14.293		0.000	1.000	false	0/1	false				
185	Analyzed	hsa-miR-365-4373194	B04-13587-A	Target	28.592	8.143		0.000	1.000	false	0/1	false				
186	Analyzed	hsa-miR-367-4373034	B04-13587-A	Target	40.000	19.551				false	0/1	false				
187	Analyzed	hsa-miR-369-3p-4373032	B04-13587-A	Target	34.784	14.335		0.000	1.000	false	0/1	false				
188	Analyzed	hsa-miR-369-5p-4373195	B04-13587-A	Target	34.797	14.348		0.000	1.000	false	0/1	false				
189	Analyzed	hsa-miR-370-4395386	B04-13587-A	Target	40.000	19.551				false	0/1	false				
190	Analyzed	hsa-miR-371-3p-4395235	B04-13587-A	Target	40.000	19.551				false	0/1	false				
191	Analyzed	hsa-miR-372-4373029	B04-13587-A	Target	40.000	19.551				false	0/1	false				
192	Analyzed	hsa-miR-373-4378073	B04-13587-A	Target	35.746	15.297		0.000	1.000	false	0/1	false				
193	Analyzed	hsa-miR-374a-4373028	B04-13587-A	Target	27.825	7.377		0.000	1.000	false	0/1	false				
194	Analyzed	hsa-miR-374b-4381045	B04-13587-A	Target	26.315	5.866		0.000	1.000	false	0/1	false				
195	Analyzed	hsa-miR-375-4373027	B04-13587-A	Target	27.682	7.233		0.000	1.000	false	0/1	false				
196	Analyzed	hsa-miR-376a-4373026	B04-13587-A	Target	32.601	12.152		0.000	1.000	false	0/1	false				
197	Analyzed	hsa-miR-376b-4373196	B04-13587-A	Target	40.000	19.551				false	0/1	false				
198	Analyzed	hsa-miR-376c-4395233	B04-13587-A	Target	30.680	10.232		0.000	1.000	false	0/1	false				
199	Analyzed	hsa-miR-377-4373025	B04-13587-A	Target	40.000	19.551				false	0/1	false				
200	Analyzed	hsa-miR-379-4373349	B04-13587-A	Target	32.605	12.157		0.000	1.000	false	0/1	false				
201	Analyzed	hsa-miR-380-4373022	B04-13587-A	Target	40.000	19.551				false	0/1	false				
202	Analyzed	hsa-miR-381-4373020	B04-13587-A	Target	40.000	19.551				false	0/1	false				
203	Analyzed	hsa-miR-382-4373019	B04-13587-A	Target	36.210	15.762		0.000	1.000	false	0/1	false				
204	Analyzed	hsa-miR-383-4373018	B04-13587-A	Target	40.000	19.551				false	0/1	false				
205	Analyzed	hsa-miR-384-4373017	B04-13587-A	Target	40.000	19.551				false	0/1	false				
206	Analyzed	hsa-miR-409-5p-4395442	B04-13587-A	Target	40.000	19.551				false	0/1	false				
207	Analyzed	hsa-miR-410-4378093	B04-13587-A	Target	34.657	14.208		0.000	1.000	false	0/1	false				
208	Analyzed	hsa-miR-411-4381013	B04-13587-A	Target	31.982	11.533		0.000	1.000	false	0/1	false				
