SDS 2.3 RQ Results	1.2
Filename	110A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-303-A
Run DateTime	Mon May 11 11:45:13 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
194	Analyzed	hsa-miR-374b-4381045	B06-303-A	Target	27.342	7.228		0.000	1.000	false	0/1	false				
195	Analyzed	hsa-miR-375-4373027	B06-303-A	Target	28.477	8.362		0.000	1.000	false	0/1	false				
196	Analyzed	hsa-miR-376a-4373026	B06-303-A	Target	33.877	13.762		0.000	1.000	false	0/1	false				
197	Analyzed	hsa-miR-376b-4373196	B06-303-A	Target	36.962	16.848		0.000	1.000	false	0/1	false				
198	Analyzed	hsa-miR-376c-4395233	B06-303-A	Target	32.279	12.164		0.000	1.000	false	0/1	false				
199	Analyzed	hsa-miR-377-4373025	B06-303-A	Target	40.000	19.885				false	0/1	false				
200	Analyzed	hsa-miR-379-4373349	B06-303-A	Target	40.000	19.885				false	0/1	false				
201	Analyzed	hsa-miR-380-4373022	B06-303-A	Target	40.000	19.885				false	0/1	false				
202	Analyzed	hsa-miR-381-4373020	B06-303-A	Target	35.985	15.871		0.000	1.000	false	0/1	false				
203	Analyzed	hsa-miR-382-4373019	B06-303-A	Target	38.305	18.190		0.000	1.000	false	0/1	false				
204	Analyzed	hsa-miR-383-4373018	B06-303-A	Target	37.785	17.670		0.000	1.000	false	0/1	false				
205	Analyzed	hsa-miR-384-4373017	B06-303-A	Target	40.000	19.885				false	0/1	false				
206	Analyzed	hsa-miR-409-5p-4395442	B06-303-A	Target	40.000	19.885				false	0/1	false				
207	Analyzed	hsa-miR-410-4378093	B06-303-A	Target	36.615	16.500		0.000	1.000	false	0/1	false				
208	Analyzed	hsa-miR-411-4381013	B06-303-A	Target	33.610	13.495		0.000	1.000	false	0/1	false				
209	Analyzed	hsa-miR-412-4373199	B06-303-A	Target	40.000	19.885				false	0/1	false				
210	Analyzed	hsa-miR-422a-4395408	B06-303-A	Target	30.278	10.163		0.000	1.000	false	0/1	false				
211	Analyzed	hsa-miR-423-5p-4395451	B06-303-A	Target	35.167	15.053		0.000	1.000	false	0/1	false				
212	Analyzed	hsa-miR-424-4373201	B06-303-A	Target	40.000	19.885				false	0/1	false				
213	Analyzed	hsa-miR-425-4380926	B06-303-A	Target	29.211	9.096		0.000	1.000	false	0/1	false				
214	Analyzed	hsa-miR-429-4373203	B06-303-A	Target	27.932	7.817		0.000	1.000	false	0/1	false				
215	Analyzed	hsa-miR-431-4395173	B06-303-A	Target	40.000	19.885				false	0/1	false				
216	Analyzed	hsa-miR-433-4373205	B06-303-A	Target	37.560	17.445		0.000	1.000	false	0/1	false				
217	Analyzed	hsa-miR-448-4373206	B06-303-A	Target	40.000	19.885				false	0/1	false				
218	Analyzed	hsa-miR-449a-4373207	B06-303-A	Target	31.042	10.928		0.000	1.000	false	0/1	false				
219	Analyzed	hsa-miR-449b-4381011	B06-303-A	Target	31.619	11.505		0.000	1.000	false	0/1	false				
220	Analyzed	hsa-miR-450a-4395414	B06-303-A	Target	35.241	15.126		0.000	1.000	false	0/1	false				
221	Analyzed	hsa-miR-450b-3p-4395319	B06-303-A	Target	40.000	19.885				false	0/1	false				
222	Analyzed	hsa-miR-450b-5p-4395318	B06-303-A	Target	40.000	19.885				false	0/1	false				
223	Analyzed	hsa-miR-451-4373360	B06-303-A	Target	29.352	9.237		0.000	1.000	false	0/1	false				
224	Analyzed	hsa-miR-452-4395440	B06-303-A	Target	31.981	11.866		0.000	1.000	false	0/1	false				
225	Analyzed	hsa-miR-453-4395429	B06-303-A	Target	40.000	19.885				false	0/1	false				
226	Analyzed	hsa-miR-454-4395434	B06-303-A	Target	28.980	8.865		0.000	1.000	false	0/1	false				
227	Analyzed	hsa-miR-455-3p-4395355	B06-303-A	Target	36.223	16.109		0.000	1.000	false	0/1	false				
228	Analyzed	hsa-miR-455-5p-4378098	B06-303-A	Target	31.752	11.638		0.000	1.000	false	0/1	false				
229	Analyzed	hsa-miR-483-5p-4395449	B06-303-A	Target	31.827	11.712		0.000	1.000	false	0/1	false				
230	Analyzed	hsa-miR-484-4381032	B06-303-A	Target	25.096	4.981		0.000	1.000	false	0/1	false				
231	Analyzed	hsa-miR-485-3p-4378095	B06-303-A	Target	36.179	16.064		0.000	1.000	false	0/1	false				
232	Analyzed	hsa-miR-485-5p-4373212	B06-303-A	Target	40.000	19.885				false	0/1	false				
233	Analyzed	hsa-miR-486-3p-4395204	B06-303-A	Target	40.000	19.885				false	0/1	false				
234	Analyzed	hsa-miR-486-5p-4378096	B06-303-A	Target	29.095	8.980		0.000	1.000	false	0/1	false				
