SDS 2.3 RQ Results	1.2
Filename	99A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-11532-A
Run DateTime	Mon Apr 20 08:13:35 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
154	Analyzed	hsa-miR-31-4395390	B05-11532-A	Target	24.057	3.279		0.000	1.000	false	0/1	false				
155	Analyzed	hsa-miR-32-4395220	B05-11532-A	Target	32.804	12.026		0.000	1.000	false	0/1	false				
156	Analyzed	hsa-miR-320-4395388	B05-11532-A	Target	24.911	4.133		0.000	1.000	false	0/1	false				
157	Analyzed	hsa-miR-323-3p-4395338	B05-11532-A	Target	32.804	12.026		0.000	1.000	false	0/1	false				
158	Analyzed	hsa-miR-324-3p-4395272	B05-11532-A	Target	29.017	8.239		0.000	1.000	false	0/1	false				
159	Analyzed	hsa-miR-324-5p-4373052	B05-11532-A	Target	28.798	8.020		0.000	1.000	false	0/1	false				
160	Analyzed	hsa-miR-325-4373051	B05-11532-A	Target	40.000	19.222				false	0/1	false				
161	Analyzed	hsa-miR-326-4373050	B05-11532-A	Target	40.000	19.222				false	0/1	false				
162	Analyzed	hsa-miR-328-4373049	B05-11532-A	Target	27.822	7.044		0.000	1.000	false	0/1	false				
163	Analyzed	hsa-miR-329-4373191	B05-11532-A	Target	40.000	19.222				false	0/1	false				
164	Analyzed	hsa-miR-330-3p-4373047	B05-11532-A	Target	35.394	14.616		0.000	1.000	false	0/1	false				
165	Analyzed	hsa-miR-330-5p-4395341	B05-11532-A	Target	40.000	19.222				false	0/1	false				
166	Analyzed	hsa-miR-331-3p-4373046	B05-11532-A	Target	25.354	4.577		0.000	1.000	false	0/1	false				
167	Analyzed	hsa-miR-331-5p-4395344	B05-11532-A	Target	35.200	14.423		0.000	1.000	false	0/1	false				
168	Analyzed	hsa-miR-335-4373045	B05-11532-A	Target	30.212	9.435		0.000	1.000	false	0/1	false				
169	Analyzed	hsa-miR-337-5p-4395267	B05-11532-A	Target	40.000	19.222				false	0/1	false				
170	Analyzed	hsa-miR-338-3p-4395363	B05-11532-A	Target	31.689	10.911		0.000	1.000	false	0/1	false				
171	Analyzed	hsa-miR-339-3p-4395295	B05-11532-A	Target	30.069	9.291		0.000	1.000	false	0/1	false				
172	Analyzed	hsa-miR-339-5p-4395368	B05-11532-A	Target	31.006	10.228		0.000	1.000	false	0/1	false				
173	Analyzed	hsa-miR-33b-4395196	B05-11532-A	Target	38.000	17.223		0.000	1.000	false	0/1	false				
174	Analyzed	hsa-miR-340-4395369	B05-11532-A	Target	28.730	7.953		0.000	1.000	false	0/1	false				
175	Analyzed	hsa-miR-342-3p-4395371	B05-11532-A	Target	24.674	3.896		0.000	1.000	false	0/1	false				
