SDS 2.3 RQ Results	1.2
Filename	109A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-18281-A
Run DateTime	Wed Apr 29 10:27:30 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
169	Analyzed	hsa-miR-337-5p-4395267	B04-18281-A	Target	34.954	13.984		0.000	1.000	false	0/1	false				
170	Analyzed	hsa-miR-338-3p-4395363	B04-18281-A	Target	34.014	13.045		0.000	1.000	false	0/1	false				
171	Analyzed	hsa-miR-339-3p-4395295	B04-18281-A	Target	28.438	7.468		0.000	1.000	false	0/1	false				
172	Analyzed	hsa-miR-339-5p-4395368	B04-18281-A	Target	28.780	7.810		0.000	1.000	false	0/1	false				
173	Analyzed	hsa-miR-33b-4395196	B04-18281-A	Target	40.000	19.030				false	0/1	false				
174	Analyzed	hsa-miR-340-4395369	B04-18281-A	Target	28.674	7.704		0.000	1.000	false	0/1	false				
175	Analyzed	hsa-miR-342-3p-4395371	B04-18281-A	Target	24.736	3.767		0.000	1.000	false	0/1	false				
176	Analyzed	hsa-miR-342-5p-4395258	B04-18281-A	Target	35.330	14.360		0.000	1.000	false	0/1	false				
177	Analyzed	hsa-miR-345-4395297	B04-18281-A	Target	27.044	6.074		0.000	1.000	false	0/1	false				
178	Analyzed	hsa-miR-346-4373038	B04-18281-A	Target	40.000	19.030				false	0/1	false				
179	Analyzed	hsa-miR-34a-4395168	B04-18281-A	Target	23.743	2.773		0.000	1.000	false	0/1	false				
180	Analyzed	hsa-miR-34c-5p-4373036	B04-18281-A	Target	32.729	11.760		0.000	1.000	false	0/1	false				
181	Analyzed	hsa-miR-361-5p-4373035	B04-18281-A	Target	29.389	8.419		0.000	1.000	false	0/1	false				
182	Analyzed	hsa-miR-362-3p-4395228	B04-18281-A	Target	33.169	12.200		0.000	1.000	false	0/1	false				
183	Analyzed	hsa-miR-362-5p-4378092	B04-18281-A	Target	29.872	8.902		0.000	1.000	false	0/1	false				
184	Analyzed	hsa-miR-363-4378090	B04-18281-A	Target	35.170	14.200		0.000	1.000	false	0/1	false				
185	Analyzed	hsa-miR-365-4373194	B04-18281-A	Target	28.477	7.507		0.000	1.000	false	0/1	false				
186	Analyzed	hsa-miR-367-4373034	B04-18281-A	Target	40.000	19.030				false	0/1	false				
187	Analyzed	hsa-miR-369-3p-4373032	B04-18281-A	Target	37.867	16.897		0.000	1.000	false	0/1	false				
188	Analyzed	hsa-miR-369-5p-4373195	B04-18281-A	Target	40.000	19.030				false	0/1	false				
189	Analyzed	hsa-miR-370-4395386	B04-18281-A	Target	40.000	19.030				false	0/1	false				
190	Analyzed	hsa-miR-371-3p-4395235	B04-18281-A	Target	40.000	19.030				false	0/1	false				
191	Analyzed	hsa-miR-372-4373029	B04-18281-A	Target	40.000	19.030				false	0/1	false				
192	Analyzed	hsa-miR-373-4378073	B04-18281-A	Target	40.000	19.030				false	0/1	false				
193	Analyzed	hsa-miR-374a-4373028	B04-18281-A	Target	27.362	6.392		0.000	1.000	false	0/1	false				
194	Analyzed	hsa-miR-374b-4381045	B04-18281-A	Target	25.237	4.267		0.000	1.000	false	0/1	false				
195	Analyzed	hsa-miR-375-4373027	B04-18281-A	Target	24.924	3.955		0.000	1.000	false	0/1	false				
196	Analyzed	hsa-miR-376a-4373026	B04-18281-A	Target	32.745	11.776		0.000	1.000	false	0/1	false				
197	Analyzed	hsa-miR-376b-4373196	B04-18281-A	Target	40.000	19.030				false	0/1	false				
198	Analyzed	hsa-miR-376c-4395233	B04-18281-A	Target	31.357	10.387		0.000	1.000	false	0/1	false				
199	Analyzed	hsa-miR-377-4373025	B04-18281-A	Target	40.000	19.030				false	0/1	false				
200	Analyzed	hsa-miR-379-4373349	B04-18281-A	Target	33.818	12.848		0.000	1.000	false	0/1	false				
201	Analyzed	hsa-miR-380-4373022	B04-18281-A	Target	40.000	19.030				false	0/1	false				
202	Analyzed	hsa-miR-381-4373020	B04-18281-A	Target	35.985	15.015		0.000	1.000	false	0/1	false				
203	Analyzed	hsa-miR-382-4373019	B04-18281-A	Target	38.117	17.147		0.000	1.000	false	0/1	false				
204	Analyzed	hsa-miR-383-4373018	B04-18281-A	Target	40.000	19.030				false	0/1	false				
205	Analyzed	hsa-miR-384-4373017	B04-18281-A	Target	40.000	19.030				false	0/1	false				
206	Analyzed	hsa-miR-409-5p-4395442	B04-18281-A	Target	39.177	18.207		0.000	1.000	false	0/1	false				
207	Analyzed	hsa-miR-410-4378093	B04-18281-A	Target	34.270	13.300		0.000	1.000	false	0/1	false				
208	Analyzed	hsa-miR-411-4381013	B04-18281-A	Target	31.956	10.987		0.000	1.000	false	0/1	false				
209	Analyzed	hsa-miR-412-4373199	B04-18281-A	Target	40.000	19.030				false	0/1	false				
210	Analyzed	hsa-miR-422a-4395408	B04-18281-A	Target	30.733	9.763		0.000	1.000	false	0/1	false				
211	Analyzed	hsa-miR-423-5p-4395451	B04-18281-A	Target	31.488	10.518		0.000	1.000	false	0/1	false				
212	Analyzed	hsa-miR-424-4373201	B04-18281-A	Target	40.000	19.030				false	0/1	false				
213	Analyzed	hsa-miR-425-4380926	B04-18281-A	Target	26.779	5.809		0.000	1.000	false	0/1	false				
214	Analyzed	hsa-miR-429-4373203	B04-18281-A	Target	27.338	6.369		0.000	1.000	false	0/1	false				
215	Analyzed	hsa-miR-431-4395173	B04-18281-A	Target	40.000	19.030				false	0/1	false				
216	Analyzed	hsa-miR-433-4373205	B04-18281-A	Target	35.677	14.707		0.000	1.000	false	0/1	false				
217	Analyzed	hsa-miR-448-4373206	B04-18281-A	Target	40.000	19.030				false	0/1	false				
218	Analyzed	hsa-miR-449a-4373207	B04-18281-A	Target	33.532	12.563		0.000	1.000	false	0/1	false				
219	Analyzed	hsa-miR-449b-4381011	B04-18281-A	Target	33.722	12.753		0.000	1.000	false	0/1	false				
220	Analyzed	hsa-miR-450a-4395414	B04-18281-A	Target	40.000	19.030				false	0/1	false				
221	Analyzed	hsa-miR-450b-3p-4395319	B04-18281-A	Target	40.000	19.030				false	0/1	false				
222	Analyzed	hsa-miR-450b-5p-4395318	B04-18281-A	Target	40.000	19.030				false	0/1	false				
223	Analyzed	hsa-miR-451-4373360	B04-18281-A	Target	27.788	6.818		0.000	1.000	false	0/1	false				
224	Analyzed	hsa-miR-452-4395440	B04-18281-A	Target	29.509	8.539		0.000	1.000	false	0/1	false				
225	Analyzed	hsa-miR-453-4395429	B04-18281-A	Target	40.000	19.030				false	0/1	false				
226	Analyzed	hsa-miR-454-4395434	B04-18281-A	Target	26.440	5.470		0.000	1.000	false	0/1	false				
227	Analyzed	hsa-miR-455-3p-4395355	B04-18281-A	Target	31.770	10.800		0.000	1.000	false	0/1	false				
228	Analyzed	hsa-miR-455-5p-4378098	B04-18281-A	Target	30.765	9.795		0.000	1.000	false	0/1	false				
229	Analyzed	hsa-miR-483-5p-4395449	B04-18281-A	Target	32.419	11.449		0.000	1.000	false	0/1	false				
230	Analyzed	hsa-miR-484-4381032	B04-18281-A	Target	24.490	3.520		0.000	1.000	false	0/1	false				
231	Analyzed	hsa-miR-485-3p-4378095	B04-18281-A	Target	32.869	11.900		0.000	1.000	false	0/1	false				
232	Analyzed	hsa-miR-485-5p-4373212	B04-18281-A	Target	40.000	19.030				false	0/1	false				
