SDS 2.3 RQ Results	1.2
Filename	97A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-15062-A
Run DateTime	Sun Apr 19 08:21:32 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
104	Analyzed	hsa-miR-208-4373091	B05-15062-A	Target	38.238	16.910		0.000	1.000	false	0/1	false				
105	Analyzed	hsa-miR-208b-4395401	B05-15062-A	Target	40.000	18.672				false	0/1	false				
106	Analyzed	hsa-miR-20a-4373286	B05-15062-A	Target	25.785	4.457		0.000	1.000	false	0/1	false				
107	Analyzed	hsa-miR-20b-4373263	B05-15062-A	Target	30.820	9.492		0.000	1.000	false	0/1	false				
108	Analyzed	hsa-miR-21-4373090	B05-15062-A	Target	22.659	1.331		0.000	1.000	false	0/1	false				
109	Analyzed	hsa-miR-210-4373089	B05-15062-A	Target	26.479	5.151		0.000	1.000	false	0/1	false				
110	Analyzed	hsa-miR-211-4373088	B05-15062-A	Target	40.000	18.672				false	0/1	false				
111	Analyzed	hsa-miR-212-4373087	B05-15062-A	Target	31.238	9.910		0.000	1.000	false	0/1	false				
112	Analyzed	hsa-miR-214-4395417	B05-15062-A	Target	26.067	4.739		0.000	1.000	false	0/1	false				
113	Analyzed	hsa-miR-215-4373084	B05-15062-A	Target	37.277	15.949		0.000	1.000	false	0/1	false				
114	Analyzed	hsa-miR-216a-4395331	B05-15062-A	Target	40.000	18.672				false	0/1	false				
115	Analyzed	hsa-miR-216b-4395437	B05-15062-A	Target	40.000	18.672				false	0/1	false				
116	Analyzed	hsa-miR-217-4395448	B05-15062-A	Target	34.999	13.671		0.000	1.000	false	0/1	false				
117	Analyzed	hsa-miR-218-4373081	B05-15062-A	Target	28.291	6.963		0.000	1.000	false	0/1	false				
118	Analyzed	hsa-miR-219-1-3p-4395206	B05-15062-A	Target	40.000	18.672				false	0/1	false				
119	Analyzed	hsa-miR-219-2-3p-4395501	B05-15062-A	Target	40.000	18.672				false	0/1	false				
120	Analyzed	hsa-miR-219-5p-4373080	B05-15062-A	Target	40.000	18.672				false	0/1	false				
121	Analyzed	hsa-miR-22-4373079	B05-15062-A	Target	28.234	6.905		0.000	1.000	false	0/1	false				
122	Analyzed	hsa-miR-220-4373078	B05-15062-A	Target	40.000	18.672				false	0/1	false				
123	Analyzed	hsa-miR-220b-4395317	B05-15062-A	Target	40.000	18.672				false	0/1	false				
124	Analyzed	hsa-miR-220c-4395322	B05-15062-A	Target	40.000	18.672				false	0/1	false				
125	Analyzed	hsa-miR-221-4373077	B05-15062-A	Target	27.343	6.014		0.000	1.000	false	0/1	false				
126	Analyzed	hsa-miR-222-4395387	B05-15062-A	Target	21.728	0.400		0.000	1.000	false	0/1	false				
127	Analyzed	hsa-miR-223-4395406	B05-15062-A	Target	20.460	-0.868		0.000	1.000	false	0/1	false				
128	Analyzed	hsa-miR-224-4395210	B05-15062-A	Target	26.318	4.990		0.000	1.000	false	0/1	false				
129	Analyzed	hsa-miR-23a-4373074	B05-15062-A	Target	30.792	9.464		0.000	1.000	false	0/1	false				
130	Analyzed	hsa-miR-23b-4373073	B05-15062-A	Target	31.715	10.387		0.000	1.000	false	0/1	false				
131	Analyzed	hsa-miR-24-4373072	B05-15062-A	Target	22.019	0.691		0.000	1.000	false	0/1	false				
132	Analyzed	hsa-miR-25-4373071	B05-15062-A	Target	27.113	5.785		0.000	1.000	false	0/1	false				
133	Analyzed	hsa-miR-26a-4395166	B05-15062-A	Target	24.003	2.675		0.000	1.000	false	0/1	false				
134	Analyzed	hsa-miR-26b-4395167	B05-15062-A	Target	26.570	5.242		0.000	1.000	false	0/1	false				
135	Analyzed	hsa-miR-27a-4373287	B05-15062-A	Target	25.128	3.800		0.000	1.000	false	0/1	false				
136	Analyzed	hsa-miR-27b-4373068	B05-15062-A	Target	27.844	6.515		0.000	1.000	false	0/1	false				
137	Analyzed	hsa-miR-28-3p-4395557	B05-15062-A	Target	25.966	4.638		0.000	1.000	false	0/1	false				
138	Analyzed	hsa-miR-28-5p-4373067	B05-15062-A	Target	27.604	6.276		0.000	1.000	false	0/1	false				
